Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
321996373715,39,M,6000.00,SP,20.0000,200,2021-08-20,225,300000.00,345000.00,27,13,1,4,CASADO (A),NULL,N,0.00,0,NULL,304743.63,49709.56,Nao
321953646715,29,F,1045.00,BA,20.0000,60,2021-02-03,27,23000.00,26450.00,8,7,0,1,SOLTEIRO(A),NULL,N,0.00,25,741,26129.67,2208.00,Sim
321954621715,25,M,2000.00,BA,21.0000,35,2021-02-08,3,13000.00,14950.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,32,953,16212.49,459.55,Sim
321996008715,42,F,6500.00,SP,20.0000,48,2021-09-08,40,20000.00,23000.00,7,4,2,1,CASADO (A),Nenhum,N,0.00,19,559,21241.06,3568.70,Sim
322013018715,23,F,2000.00,RS,18.0000,100,2021-10-26,77,50000.00,57500.00,24,21,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,42607.07,11920.04,Nao
322062093715,19,M,1700.00,SP,21.0000,55,2022-06-25,42,18000.00,20700.00,14,2,5,2,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,13698.88,9138.28,Nao
322056144715,32,F,4613.15,AC,23.0000,190,2022-05-24,225,300000.00,345000.00,0,0,0,3,SOLTEIRO(A),NULL,N,0.00,17,498,371976.00,0.00,Sim
322002814715,65,F,2400.00,SP,24.0000,30,2021-09-13,13,3000.00,3450.00,10,6,0,0,SOLTEIRO(A),NULL,N,0.00,16,468,2642.15,1280.00,Sim
322034356715,46,M,5000.00,SP,21.0000,55,2022-01-31,43,10000.00,11500.00,1,1,0,0,CASADO (A),Nenhum,N,0.00,20,589,12299.44,225.71,Sim
322074671715,63,F,5000.00,SP,20.0000,200,2022-08-30,193,100000.00,115000.00,1,1,0,1,OUTRO,NULL,N,0.00,12,344,120814.73,355.00,Sim
321965861715,29,M,1300.00,SP,21.0000,30,2021-04-06,19,7000.00,8050.00,3,1,2,0,SOLTEIRO(A),NULL,N,0.00,27,833,8073.04,860.97,Sim
322083612715,22,M,1900.00,MG,23.0000,60,2022-10-13,71,17000.00,19550.00,5,5,0,0,SOLTEIRO(A),NULL,N,0.00,8,225,19621.50,1788.65,Sim
322050189715,59,M,4800.00,PR,18.0000,80,2022-04-21,79,50000.00,57500.00,17,7,1,4,CASADO (A),Nenhum,N,0.00,0,NULL,19843.46,40287.35,Nao
321975378715,43,M,3000.00,RS,16.8000,60,2021-05-29,37,7000.00,8050.00,2,1,1,1,SOLTEIRO(A),NULL,N,0.00,26,771,8145.47,277.20,Sim
322010123715,42,M,16000.00,AM,20.0000,200,2021-10-15,225,400000.00,460000.00,7,2,3,2,SOLTEIRO(A),NULL,N,0.00,18,529,475116.81,9998.69,Sim
321971665715,76,M,2000.00,BA,20.0000,200,2021-04-30,221,180000.00,207000.00,1,1,0,1,CASADO (A),NULL,N,0.00,28,833,217882.49,639.00,Sim
322044681715,44,F,3000.00,MA,22.0000,190,2022-03-23,179,60000.00,69000.00,17,14,2,1,SOLTEIRO(A),NULL,N,0.00,2,41,68582.15,5881.24,Nao
321980083715,23,M,1800.00,SP,20.0000,60,2021-06-11,33,50000.00,57500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,28,833,61077.43,600.00,Sim
321955010715,28,F,6000.00,CE,20.0000,200,2021-02-15,225,150000.00,172500.00,1,1,0,0,CASADO (A),NULL,N,0.00,31,924,180592.57,907.50,Sim
322031675715,24,M,3000.00,MA,18.0000,35,2022-01-15,19,15000.00,17250.00,21,7,8,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,7030.97,11714.68,Nao
322086223715,21,M,5000.00,SP,20.0000,200,2022-10-25,227,200000.00,230000.00,13,1,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,232769.96,9252.93,Nao
322081951715,31,M,11670.00,PR,18.0000,100,2022-10-04,89,100000.00,115000.00,13,9,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,106780.01,12263.33,Nao
322060668715,23,M,4000.00,MS,16.0000,60,2022-06-17,75,60000.00,69000.00,15,15,0,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,21064.50,49971.78,Nao
321947612715,49,F,1680.00,SP,21.0000,60,2021-01-09,33,12000.00,13800.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,32,953,14831.55,246.01,Sim
322007234715,30,M,4000.00,MG,20.0000,60,2021-09-30,40,15000.00,17250.00,6,2,1,0,SOLTEIRO(A),NULL,N,0.00,19,559,16703.25,1838.49,Sim
321995476715,57,M,3000.00,SP,18.0000,100,2021-08-12,85,30000.00,34500.00,27,20,0,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,26061.01,10062.10,Nao
322051241715,20,M,1200.00,MG,21.0000,50,2022-04-27,34,10000.00,11500.00,18,6,11,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,7871.74,4835.11,Nao
321957796715,65,M,5000.00,SP,19.0000,190,2021-03-22,225,200000.00,230000.00,6,2,1,3,CASADO (A),NULL,N,0.00,25,741,236332.64,4427.20,Sim
322027610715,34,F,6200.00,PI,19.0000,190,2022-01-21,185,100000.00,115000.00,2,0,1,2,SOLTEIRO(A),NULL,N,0.00,20,589,119331.83,736.60,Sim
321990168715,42,F,1500.00,CE,21.0000,60,2021-08-19,38,12000.00,13800.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,26,771,14771.47,246.00,Sim
322042276715,42,F,2900.00,PR,16.8000,50,2022-03-12,46,10000.00,11500.00,1,1,0,0,CASADO (A),NULL,N,0.00,19,559,11824.08,237.60,Sim
322087400715,31,F,2000.00,PR,20.0000,200,2022-10-31,198,100000.00,115000.00,11,1,8,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,117094.32,3989.03,Nao
322000818715,34,M,10000.00,PR,24.0000,36,2021-09-02,17,5000.00,5750.00,25,4,13,2,SOLTEIRO(A),Ensino Superior,N,0.00,0,NULL,1855.36,4846.51,Nao
322094454715,53,M,2000.00,PA,20.0000,200,2022-12-03,198,100000.00,115000.00,7,5,0,1,SOLTEIRO(A),NULL,N,0.00,4,103,118299.68,2982.31,Nao
321959036715,44,F,3000.00,SC,19.0000,190,2021-02-26,225,200000.00,230000.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,29,862,239387.96,1473.20,Sim
321964137715,46,F,2300.00,BA,24.0000,25,2021-03-26,-6,4000.00,4600.00,25,22,0,1,DIVORCIADO,NULL,N,0.00,0,NULL,0.00,5470.01,Nao
321966616715,73,M,2800.00,MG,18.0000,100,2021-04-08,80,40000.00,46000.00,4,4,0,0,SOLTEIRO(A),NULL,N,0.00,27,802,46213.59,1904.00,Sim
322073866715,53,M,25000.00,PR,18.0000,40,2022-08-26,25,40000.00,46000.00,15,1,4,3,DIVORCIADO,Nenhum,N,0.00,0,NULL,18266.51,29891.58,Nao
322031888715,29,M,4000.00,MG,18.0000,35,2022-01-17,16,10000.00,11500.00,19,4,8,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,12653.21,Nao
321979650715,23,M,1300.00,MG,21.0000,40,2021-06-09,13,12000.00,13800.00,6,3,2,1,SOLTEIRO(A),Nenhum,N,0.00,23,680,12887.32,2293.19,Sim
322082103715,39,F,1500.00,BA,19.0000,190,2022-10-08,185,100000.00,115000.00,2,1,1,1,SOLTEIRO(A),NULL,N,0.00,11,315,119424.77,736.60,Sim
322043412715,44,F,11000.00,RJ,24.0000,240,2022-03-21,225,300000.00,345000.00,9,4,4,1,CASADO (A),NULL,N,0.00,11,315,362343.93,15336.82,Sim
322096939715,38,M,4000.00,BA,16.0000,70,2022-12-19,80,60000.00,69000.00,11,7,0,0,CASADO (A),NULL,N,0.00,0,NULL,59168.76,11207.72,Nao
322007176715,56,F,3000.00,SP,20.0000,60,2021-09-30,80,70000.00,80500.00,24,5,3,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,64818.86,20914.67,Nao
322057914715,32,M,1212.00,BA,25.0000,80,2022-06-01,66,17000.00,19550.00,17,16,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,17002.13,4914.09,Nao
322013202715,51,F,1800.00,BA,24.0000,36,2021-10-27,17,4000.00,4600.00,1,1,0,1,CASADO (A),NULL,N,0.00,22,649,5103.58,142.22,Sim
322081839715,38,F,8000.00,PR,22.0000,80,2022-10-03,91,40000.00,46000.00,13,9,2,4,SOLTEIRO(A),NULL,N,0.00,0,NULL,33228.16,16048.82,Nao
322062153715,45,F,2800.00,SP,23.0000,200,2022-07-18,193,100000.00,115000.00,2,2,0,2,SOLTEIRO(A),Nenhum,N,0.00,14,435,123653.17,825.33,Sim
321995310715,32,F,6000.00,MG,16.0000,60,2021-08-11,34,60000.00,69000.00,25,14,3,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,15981.49,55468.27,Nao
322010765715,58,F,4000.00,SC,20.0000,200,2021-10-18,221,200000.00,230000.00,4,2,0,1,SOLTEIRO(A),NULL,N,0.00,20,589,239731.48,2840.00,Sim
321969780715,41,M,650000.00,RS,19.0000,190,2021-04-22,179,100000.00,115000.00,6,5,1,1,SOLTEIRO(A),NULL,N,0.00,25,741,118160.74,2209.80,Sim
321953854715,26,M,5000.00,SP,18.0000,100,2021-02-05,79,25000.00,28750.00,3,1,2,1,SOLTEIRO(A),NULL,N,0.00,30,894,29223.83,898.65,Sim
322023789715,22,F,5000.00,PR,16.0000,100,2021-12-20,80,65000.00,74750.00,23,6,12,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,58592.67,18877.81,Nao
321989546715,58,M,3000.00,MS,21.0000,60,2021-07-23,33,7000.00,8050.00,19,2,11,4,CASADO (A),Nenhum,N,0.00,2,71,5744.66,3029.18,Nao
322037468715,19,M,1700.00,MG,23.0000,60,2022-02-16,43,7000.00,8050.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,19,559,8744.75,147.30,Sim
322038013715,32,F,1800.00,MS,21.0000,80,2022-02-18,84,30000.00,34500.00,1,0,0,1,SOLTEIRO(A),NULL,N,0.00,20,589,36529.09,363.75,Sim
321992457715,43,F,3500.00,GO,14.0000,80,2021-07-30,85,70000.00,80500.00,14,4,4,1,CASADO (A),NULL,N,0.00,13,376,66956.30,14150.78,Sim
321989211715,35,M,5000.00,GO,15.0000,150,2021-07-21,125,160000.00,184000.00,21,0,19,4,CASADO (A),Nenhum,N,0.00,2,41,29556.40,158089.73,Nao
322042230715,51,M,3500.00,SP,24.0000,200,2022-03-12,225,300000.00,345000.00,20,6,0,1,CASADO (A),NULL,N,0.00,0,NULL,352500.06,24174.03,Nao
321990355715,35,M,5550.00,SP,18.0000,170,2021-07-23,156,300000.00,345000.00,8,1,0,1,CASADO (A),NULL,N,0.00,20,589,345063.74,13272.00,Sim
322083037715,43,F,4000.00,MG,20.0000,100,2022-10-10,89,40000.00,46000.00,1,1,0,0,CASADO (A),Nenhum,N,0.00,12,344,48248.78,492.13,Sim
322011401715,36,M,4000.00,RN,19.8749,200,2021-10-20,179,70000.00,80500.00,6,1,0,1,OUTRO,Nenhum,N,0.00,17,498,82377.52,2453.43,Sim
322059933715,51,M,3000.00,PR,22.0000,80,2022-06-20,68,60000.00,69000.00,3,0,0,1,SOLTEIRO(A),NULL,N,0.00,14,406,72644.85,1679.70,Sim
321957854715,30,M,1500.00,SE,18.0000,80,2021-02-23,79,25000.00,28750.00,33,4,13,0,CASADO (A),Nenhum,N,0.00,0,NULL,17105.86,14197.41,Nao
322094410715,24,M,4000.00,SP,15.4000,180,2022-12-02,198,200000.00,230000.00,10,9,0,1,SOLTEIRO(A),NULL,N,0.00,1,11,218821.40,11620.80,Nao
322097555715,57,F,2000.00,RS,21.0000,60,2022-12-21,60,25000.00,28750.00,1,1,0,1,UNIÃO ESTAVEL,NULL,N,0.00,9,251,30367.53,512.51,Sim
322029075715,43,M,4900.00,MS,21.0000,60,2022-01-05,43,7000.00,8050.00,21,7,7,4,CASADO (A),NULL,N,0.00,1,11,2961.66,9855.53,Nao
322075546715,38,M,10000.00,SP,20.0000,200,2022-09-05,225,250000.00,287500.00,5,3,0,1,CASADO (A),Nenhum,N,0.00,9,251,298379.58,4437.50,Sim
322014895715,28,M,3000.00,MA,20.0000,170,2021-11-04,149,70000.00,80500.00,24,11,13,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,72848.43,13577.88,Nao
321969358715,43,M,2548.00,GO,20.0000,200,2021-04-30,221,140000.00,161000.00,3,3,0,1,CASADO (A),NULL,N,0.00,26,771,168429.21,1491.00,Sim
322052186715,32,M,20000.00,MT,16.0000,80,2022-05-02,89,100000.00,115000.00,1,1,0,0,DIVORCIADO,NULL,N,0.00,17,498,116535.45,1462.50,Sim
321954437715,32,M,1500.00,MT,24.0000,20,2021-02-06,-10,4500.00,5175.00,4,2,2,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,0.00,6094.91,Nao
321972387715,53,M,6300.00,RS,20.0000,190,2021-05-04,225,300000.00,345000.00,20,5,13,4,SOLTEIRO(A),Nenhum,N,0.00,7,194,322422.39,44335.31,Nao
321958407715,56,M,9805.16,MG,7.0000,50,2021-02-24,20,25000.00,28750.00,14,2,3,4,CASADO (A),Nenhum,N,0.00,12,376,19314.69,7691.97,Sim
322044767715,26,M,2500.00,SP,18.0000,100,2022-03-26,84,30000.00,34500.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,17,498,35268.19,726.00,Sim
321960325715,28,M,2000.00,PR,24.0000,36,2021-03-05,8,3500.00,4025.00,10,9,1,3,SOLTEIRO(A),NULL,N,0.00,22,649,3009.96,1283.10,Sim
322020048715,31,M,1600.00,MG,19.0000,190,2021-12-20,227,130000.00,149500.00,1,0,0,1,SOLTEIRO(A),NULL,N,0.00,22,649,155944.72,478.79,Sim
322024649715,28,M,3400.00,BA,22.0000,180,2021-12-20,159,120000.00,138000.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,21,617,147037.85,973.20,Sim
322091488715,33,F,2561.00,MA,23.0000,48,2022-11-21,43,10000.00,11500.00,12,2,1,2,CASADO (A),Ensino Superior,N,0.00,0,NULL,9370.56,3147.79,Nao
322050451715,51,F,1800.00,SP,18.0000,100,2022-04-22,85,60000.00,69000.00,19,11,1,1,DIVORCIADO,NULL,N,0.00,0,NULL,60683.98,11626.50,Nao
322024608715,61,F,10000.00,MG,20.0000,200,2021-12-13,225,300000.00,345000.00,9,1,2,2,SOLTEIRO(A),NULL,N,0.00,13,406,354477.68,10259.61,Sim
322060835715,26,M,3000.00,SP,16.0000,80,2022-06-20,89,60000.00,69000.00,16,13,0,0,SOLTEIRO(A),NULL,N,0.00,1,11,56192.83,15160.20,Nao
322035911715,39,M,1654.00,MG,21.0000,80,2022-02-07,82,25000.00,28750.00,21,6,4,4,SOLTEIRO(A),NULL,N,0.00,0,NULL,20625.76,10613.26,Nao
322007525715,48,M,12000.00,BA,14.0000,30,2021-10-13,9,120000.00,138000.00,1,1,0,2,CASADO (A),NULL,N,0.00,24,708,137241.65,3640.08,Sim
322004637715,21,F,3900.00,SC,20.0000,240,2021-10-11,225,250000.00,287500.00,4,3,0,0,CASADO (A),NULL,N,0.00,21,617,297743.21,5041.00,Sim
322033760715,32,F,3000.00,SP,7.0000,80,2022-02-16,64,30000.00,34500.00,14,7,5,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,27409.27,4733.00,Nao
322043955715,57,M,10000.00,MG,18.0000,100,2022-03-21,89,100000.00,115000.00,19,2,5,0,DIVORCIADO,NULL,N,0.00,1,11,96418.16,24003.58,Nao
322041425715,38,F,20000.00,MG,7.0000,40,2022-03-09,20,50000.00,57500.00,20,4,3,2,CASADO (A),NULL,N,0.00,0,NULL,12859.10,40860.73,Nao
322044537715,50,F,5000.00,MG,21.0000,60,2022-04-01,49,22000.00,25300.00,19,4,4,1,CASADO (A),NULL,N,0.00,0,NULL,17640.43,6814.58,Nao
321959185715,34,M,5000.00,MG,19.0000,190,2021-02-27,175,160000.00,184000.00,0,0,0,3,CASADO (A),NULL,N,0.00,31,924,192988.86,0.00,Sim
322056123715,34,F,3845.00,GO,24.0000,20,2022-05-24,4,6000.00,6900.00,14,2,6,3,CASADO (A),Nenhum,N,0.00,4,103,1983.20,6061.84,Nao
322089260715,24,M,2000.00,SP,14.0000,90,2022-11-10,80,50000.00,57500.00,5,4,0,0,SOLTEIRO(A),Nenhum,N,0.00,7,225,54434.73,3242.80,Sim
321999148715,58,M,5000.00,PR,19.0000,180,2021-08-31,156,400000.00,460000.00,4,2,2,4,DIVORCIADO,Nenhum,N,0.00,14,406,473051.20,5486.53,Sim
322038444715,49,M,3100.00,SP,18.0000,60,2022-02-21,84,50000.00,57500.00,21,20,0,0,CASADO (A),NULL,N,0.00,0,NULL,38674.31,22222.76,Nao
322057970715,31,M,800.00,MA,25.0000,80,2022-06-09,66,15000.00,17250.00,15,4,7,4,SOLTEIRO(A),NULL,N,0.00,1,406,15477.60,3850.52,Nao
322042571715,28,M,2500.00,MG,25.0000,200,2022-03-14,221,150000.00,172500.00,4,3,0,1,CASADO (A),NULL,N,0.00,16,468,187085.72,2280.00,Sim
321953455715,28,M,3000.00,PA,22.0000,150,2021-02-02,120,80000.00,92000.00,8,8,0,1,SOLTEIRO(A),NULL,N,0.00,25,741,96873.48,3290.36,Sim
322065885715,51,M,5000.00,MG,18.0000,60,2022-07-06,77,50000.00,57500.00,14,6,0,2,CASADO (A),NULL,N,0.00,0,NULL,12724.40,46860.36,Nao
322019597715,36,F,15000.00,SP,20.0000,200,2021-11-23,225,300000.00,345000.00,16,1,4,4,SOLTEIRO(A),NULL,N,0.00,5,559,344875.89,19744.65,Nao
322076677715,46,M,15000.00,RS,17.0000,140,2022-09-09,143,160000.00,184000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,188581.00,1380.20,Sim
322081237715,31,M,8000.00,SP,7.0000,75,2022-09-30,64,30000.00,34500.00,4,2,1,3,CASADO (A),NULL,N,0.00,5,133,30450.47,1733.60,Nao
321981873715,35,M,5000.00,MG,21.0000,45,2021-06-21,19,10000.00,11500.00,26,1,18,1,SOLTEIRO(A),Nenhum,N,0.00,1,11,554.35,13339.95,Nao
322031269715,39,M,1900.00,PE,21.0000,45,2022-01-18,33,8000.00,9200.00,3,1,0,0,SOLTEIRO(A),NULL,N,0.00,18,529,9373.09,660.93,Sim
322096281715,30,M,2500.00,MG,20.0000,90,2022-12-20,82,30000.00,34500.00,9,7,2,2,CASADO (A),NULL,N,0.00,1,11,32486.31,3878.92,Nao
322094509715,55,F,4000.00,SP,21.0000,60,2022-12-03,60,20000.00,23000.00,11,10,0,0,CASADO (A),NULL,N,0.00,0,NULL,20089.98,4528.90,Nao
322058837715,54,F,2600.00,PR,22.0000,190,2022-06-07,179,100000.00,115000.00,11,11,0,2,SOLTEIRO(A),Nenhum,N,0.00,5,133,116014.63,7344.36,Sim
321995007715,40,F,1500.00,MG,20.0000,200,2021-08-10,179,80000.00,92000.00,13,9,0,1,CASADO (A),NULL,N,0.00,14,406,92259.99,5203.38,Sim
322026717715,25,M,5000.00,MG,21.0000,40,2021-12-21,19,11000.00,12650.00,20,0,20,2,OUTRO,NULL,N,0.00,1,11,3790.96,10067.88,Nao
322055021715,57,M,4000.00,MG,23.0000,200,2022-05-19,227,200000.00,230000.00,3,1,1,2,DIVORCIADO,NULL,N,0.00,15,435,246202.05,2235.29,Sim
321970771715,43,F,2500.00,BA,20.0000,200,2021-04-27,221,130000.00,149500.00,1,1,0,1,CASADO (A),NULL,N,0.00,28,833,156975.92,461.50,Sim
322081258715,33,F,1500.00,BA,22.0000,80,2022-10-03,91,40000.00,46000.00,11,9,0,1,SOLTEIRO(A),NULL,N,0.00,2,41,45205.94,4015.00,Nao
321984501715,29,F,1360.00,RS,20.0000,130,2021-06-29,107,65000.00,74750.00,27,24,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,69578.98,11867.81,Nao
322009690715,25,M,2500.00,SP,24.0000,30,2021-10-13,17,3000.00,3450.00,20,2,12,2,SOLTEIRO(A),NULL,N,0.00,3,71,811.20,3211.33,Nao
322033175715,58,M,5000.00,SP,25.0000,190,2022-01-22,185,100000.00,115000.00,20,6,13,2,CASADO (A),NULL,N,0.00,1,11,118037.34,8632.76,Nao
322012827715,37,F,1800.00,PB,20.0000,60,2021-10-26,40,16000.00,18400.00,10,5,2,0,SOLTEIRO(A),NULL,N,0.00,14,406,16449.01,3266.76,Sim
321990602715,34,M,2443.51,MG,7.0000,45,2021-07-23,20,50000.00,57500.00,19,6,7,9,CASADO (A),NULL,N,0.00,0,NULL,12646.70,40989.70,Nao
322000470715,35,F,2300.00,SP,21.0000,60,2021-09-13,37,7000.00,8050.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,24,708,8461.43,287.00,Sim
322001040715,21,M,1550.00,PR,18.0000,100,2021-09-02,85,35000.00,40250.00,5,3,0,0,SOLTEIRO(A),NULL,N,0.00,20,589,40048.43,2117.50,Sim
322011359715,25,F,10500.00,MG,18.0000,170,2021-10-20,156,400000.00,460000.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,23,680,473622.34,4424.00,Sim
322058550715,44,M,4290.00,RS,23.0000,200,2022-06-06,227,220000.00,253000.00,17,7,1,1,CASADO (A),NULL,N,0.00,0,NULL,244496.53,20052.98,Nao
322037891715,39,F,4900.00,MS,18.0000,35,2022-02-21,19,20000.00,23000.00,19,0,18,1,CASADO (A),NULL,N,0.00,2,41,11016.78,14110.31,Nao
322064737715,50,M,9135.50,MA,18.0000,40,2022-07-08,25,40000.00,46000.00,13,2,8,3,CASADO (A),NULL,N,0.00,1,11,18240.07,29997.63,Nao
321962809715,29,F,2500.00,MG,18.0000,60,2021-03-19,36,40000.00,46000.00,30,13,10,3,CASADO (A),Nenhum,N,0.00,0,NULL,9118.28,40499.91,Nao
322076062715,37,M,2600.00,SP,20.0000,200,2022-09-06,193,100000.00,115000.00,6,2,3,2,SOLTEIRO(A),NULL,N,0.00,7,194,118985.82,2137.90,Sim
322028864715,47,F,5000.00,MA,16.0000,80,2022-01-04,89,60000.00,69000.00,22,8,3,0,CASADO (A),Nenhum,N,0.00,0,NULL,50894.99,20400.89,Nao
321958367715,39,F,4000.00,SP,19.0000,190,2021-02-24,175,150000.00,172500.00,6,2,3,1,CASADO (A),NULL,N,0.00,26,771,177263.56,3356.14,Sim
321965400715,32,F,1100.00,MG,21.0000,30,2021-04-05,19,7000.00,8050.00,30,23,3,1,CASADO (A),NULL,N,0.00,0,NULL,0.00,9657.91,Nao
321993529715,36,M,2150.00,BA,18.0000,100,2021-08-04,85,25000.00,28750.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,26,771,29763.89,297.50,Sim
322044420715,22,M,2500.00,MG,7.0000,80,2022-03-22,64,60000.00,69000.00,18,2,9,4,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,14905.98,49529.39,Nao
321970496715,49,F,1500.00,MG,20.0000,200,2021-04-26,179,60000.00,69000.00,12,5,7,1,CASADO (A),NULL,N,0.00,18,708,68688.52,4860.67,Sim
321961568715,69,M,5200.00,GO,24.0000,30,2021-03-17,4,3000.00,3450.00,30,9,3,1,CASADO (A),NULL,N,0.00,0,NULL,0.00,4268.48,Nao
322050843715,30,M,3000.00,SP,14.0000,80,2022-04-25,64,30000.00,34500.00,18,18,0,0,OUTRO,NULL,N,0.00,0,NULL,26505.00,7798.50,Nao
321978722715,24,M,5000.00,CE,21.0000,60,2021-06-02,34,8000.00,9200.00,11,2,6,1,SOLTEIRO(A),Nenhum,N,0.00,15,435,8168.24,1938.99,Sim
321974847715,44,M,2500.00,CE,18.0000,100,2021-05-17,82,30000.00,34500.00,28,24,0,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,18204.00,20169.60,Nao
322081358715,49,M,15000.00,GO,22.0000,180,2022-09-30,175,130000.00,149500.00,12,1,3,2,CASADO (A),Nenhum,N,0.00,0,NULL,153570.98,6379.49,Nao
322007242715,26,F,10000.00,PR,24.0000,36,2021-09-30,15,7000.00,8050.00,14,1,10,4,SOLTEIRO(A),Ensino Médio,N,0.00,11,315,4974.58,4282.80,Nao
322066545715,34,F,2000.00,MS,23.0000,60,2022-07-19,51,12000.00,13800.00,13,5,2,2,SOLTEIRO(A),NULL,N,0.00,2,194,11758.47,3293.28,Nao
321949592715,30,F,2300.00,BA,21.0000,80,2021-01-18,77,50000.00,57500.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,32,953,60570.19,1212.50,Sim
322031019715,38,M,14000.00,MG,16.0000,35,2022-01-12,13,50000.00,57500.00,19,1,18,3,CASADO (A),Nenhum,N,0.00,1,11,14739.98,46950.52,Nao
322046730715,20,F,3000.00,MG,20.0000,100,2022-04-02,84,40000.00,46000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,18,529,48418.30,492.13,Sim
322026161715,59,M,4000.00,SP,18.0000,100,2021-12-20,89,50000.00,57500.00,3,2,0,0,CASADO (A),NULL,N,0.00,20,589,58402.05,1815.00,Sim
322087087715,23,M,60000.00,MG,20.0000,200,2022-10-31,225,500000.00,575000.00,4,3,0,1,SOLTEIRO(A),Nenhum,N,0.00,8,225,598464.24,7100.00,Sim
322087348715,40,M,5000.00,CE,20.0000,200,2022-10-31,198,130000.00,149500.00,12,3,4,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,151301.58,6371.46,Nao
321953215715,42,M,5000.00,SP,24.0000,36,2021-02-01,8,5000.00,5750.00,29,8,12,3,OUTRO,Nenhum,N,0.00,0,NULL,0.00,7042.06,Nao
322049883715,48,M,2300.00,SP,24.0000,36,2022-04-20,23,6000.00,6900.00,19,16,0,1,CASADO (A),NULL,N,0.00,0,NULL,3626.81,4332.03,Nao
322082556715,56,M,3000.00,PR,24.0000,30,2022-10-06,17,3500.00,4025.00,10,3,5,1,SOLTEIRO(A),NULL,N,0.00,3,133,3014.92,1510.95,Nao
321970259715,54,M,1500.00,SP,19.8124,200,2021-04-30,179,60000.00,69000.00,6,3,3,2,SOLTEIRO(A),Nenhum,N,0.00,24,708,70213.11,2767.33,Sim
322062322715,21,M,1600.00,SP,21.0000,50,2022-06-27,34,15000.00,17250.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,15,435,18350.88,372.10,Sim
322037544715,46,F,5440.22,BA,18.0000,120,2022-02-16,107,100000.00,115000.00,18,5,8,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,85564.10,36769.11,Nao
322066181715,59,M,2000.00,SP,24.0000,36,2022-07-18,23,5000.00,5750.00,16,9,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,3563.08,2869.84,Nao
321959133715,30,F,8000.00,SP,24.0000,36,2021-02-26,8,10000.00,11500.00,30,29,0,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,1896.48,12278.37,Nao
322072805715,53,M,3000.00,MG,20.0000,200,2022-08-22,193,100000.00,115000.00,14,7,5,2,CASADO (A),NULL,N,0.00,0,NULL,116024.27,5325.15,Nao
322022107715,35,F,1500.00,RS,19.0000,190,2021-11-30,185,100000.00,115000.00,22,15,4,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,111912.58,8667.74,Nao
